"date","danger_rating","swe_squam","daily_tot_precip_squam","two_day_tot_precip_squam","three_day_tot_precip_squam","swe_nos","daily_tot_precip_nos","two_day_tot_precip_nos","three_day_tot_precip_nos","daily_max_temp_squam","daily_min_temp_squam","daily_mean_temp_squam","two_day_max_temp_squam","two_day_min_temp_squam","two_day_mean_temp_squam","three_day_max_temp_squam","three_day_min_temp_squam","three_day_mean_temp_squam","daily_max_temp_nos","daily_min_temp_nos","daily_mean_temp_nos","two_day_max_temp_nos","two_day_min_temp_nos","two_day_mean_temp_nos","three_day_max_temp_nos","three_day_min_temp_nos","three_day_mean_temp_nos","wind_daily_avg","wind_daily_max","wind_avg_dir","two_day_mean_wind","two_day_max_wind","three_day_mean_wind","three_day_max_wind","two_day_wind_avg_dir","three_day_wind_avg_dir"
2018-01-08,3,-0.338509676637537,0.503586425799857,0.851105796888454,0.752779266822933,-0.243292385818024,0.0757113915706837,-0.0778715777415166,-0.487415447393753,-0.3,-3,-1.80833333333333,-0.3,-3.4,-2.30625,2.5,-3.4,-1.32083333333333,1.8,-0.5,0.89166666666667,1.8,-2.8,-0.320833333333334,3.3,-2.8,0.0902777777777774,0,0.00904977375566,0.550115740741,0.0262339681306002,0.262443438914,0.0537634408600664,0.36802413273,0.512557870370499,0.550115740741
2018-01-09,3,-0.299205781240337,0.569263086929749,0.651633941063416,0.903458987225846,-0.221298093624719,-0.47834416854067,-0.25478643436089,-0.28605903218991,-0.5,-2.4,-1.6875,-0.3,-3,-1.74791666666667,-0.3,-3.4,-2.1,0.5,-3.5,-1.9875,1.8,-3.5,-0.547916666666667,1.8,-3.5,-0.876388888888889,0,0.00452488687783,0.587384259259,1.87350135405495e-16,0.00904977375566,0.0174893120870664,0.262443438914,0.568749999999999,0.587384259259
2018-01-10,2,-0.301170976010197,-0.744270135668101,-0.106359111071728,0.150060385211282,-0.193805228383087,-0.339830278512832,-0.52015871928995,-0.353177837257858,-1.2,-6,-3.7125,-0.5,-6,-2.7,-0.3,-6,-2.40277777777778,-2.7,-10.6,-6.2,0.5,-10.6,-4.09375,1.8,-10.6,-2.43194444444444,0,0,0.565509259259,1.87350135405495e-16,0.00452488687783,-2.72929826887018e-16,0.00904977375566,0.576446759258999,0.587384259259
2018-01-11,3,-0.303136170780057,-0.744270135668101,-0.90424653437188,-0.422522552319787,-0.188306655334761,-0.893885838624185,-0.785531004219011,-0.823009472733492,-2.2,-5.8,-4.85416666666667,-1.2,-6,-4.28333333333333,-0.5,-6,-3.41805555555556,-11.3,-20.2,-16.5333333333333,-2.7,-20.2,-11.3666666666667,0.5,-20.2,-8.24027777777778,0,0,0.538164251208,1.87350135405495e-16,0,-2.72929826887018e-16,0.00452488687783,0.551836755233499,0.587384259259
2018-01-12,3,-0.297240586470476,-0.481563491148531,-0.744669049711849,-0.904697657609108,-0.138819497899825,0.352739171626361,-0.343243862670577,-0.420296642325805,-0.1,-7.2,-3.56666666666667,-0.1,-7.2,-4.21041666666667,-0.1,-7.2,-4.04444444444445,0.6,-22.6,-12.9958333333333,0.6,-22.6,-14.7645833333333,0.6,-22.6,-11.9097222222222,0,0,0.582367149758,1.87350135405495e-16,0,-2.72929826887018e-16,0,0.560265700482999,0.582367149758
2018-01-13,3,-0.269727859692436,0.175203120150394,-0.186147853401743,-0.482794440480952,-0.111326632658193,-0.339830278512832,0.0105858505681702,-0.420296642325805,1.8,-2.5,-1.025,1.8,-7.2,-2.29583333333333,1.8,-7.2,-3.14861111111111,4.3,-1.4,0.870833333333337,4.3,-22.6,-6.0625,4.3,-22.6,-9.55277777777778,0.0093276331131,0.123680241327,0.36412037037,0.00466381655655019,0.123680241327,0.00310921103769973,0.123680241327,0.473243760063999,0.582367149758
2018-01-14,3,-0.269727859692436,-0.678593474538209,-0.305830966896766,-0.45265849640037,-0.11682520570652,-0.893885838624185,-0.785531004219011,-0.420296642325805,11.8,0.3,3.27916666666667,11.8,-2.5,1.12708333333333,11.8,-7.2,-0.437500000000001,3.8,-2.4,1.15833333333334,4.3,-2.4,1.01458333333333,4.3,-22.6,-3.65555555555556,0.157015157404,0.131221719457,0.270601851852,0.0831713952585502,0.131221719457,0.0554475968390331,0.131221719457,0.317361111110999,0.582367149758
2018-01-15,3,-0.273658249232156,-0.744270135668101,-0.864352163206872,-0.5732022727227,-0.105828059609867,-0.616858058568508,-0.962445860838384,-0.89012827780144,10,2.4,5.1125,11.8,0.3,4.19583333333333,11.8,-2.5,2.45555555555555,8.6,-3.2,0.204166666666671,8.6,-3.2,0.68125,8.6,-3.2,0.744444444444444,0.409638554217,0.499245852187,0.334027777778,0.2833268558105,0.499245852187,0.191993781578033,0.499245852187,0.302314814814999,0.36412037037
2018-01-16,3,-0.261867080612996,0.240879781280287,-0.305830966896766,-0.543066328642117,-0.105828059609867,-0.47834416854067,-0.697073575909324,-0.957247082869388,7,-0.7,2.225,10,-0.7,3.66875,11.8,-0.7,3.53888888888889,6,-0.1,2.0375,8.6,-3.2,1.12083333333333,8.6,-3.2,1.13333333333333,0.165824588677,0.476621417798,0.433950617284,0.287731571447,0.499245852187,0.244159433432666,0.499245852187,0.383989197530999,0.433950617284
2018-01-17,3,-0.161642147350135,2.60523958195642,1.72878196251862,0.963730875387011,-0.00685374473999458,1.46085029184907,0.629787848735978,0.183772603285725,-0.3,-2.2,-1.5125,7,-2.2,0.356250000000001,10,-2.2,1.94166666666667,1.9,-1.4,-0.520833333333329,6,-1.4,0.758333333333333,8.6,-3.2,0.573611111111111,0,0,0.429976851852,0.0829122943385002,0.476621417798,0.191821047631333,0.499245852187,0.431963734567999,0.433950617284
2018-01-18,4,-0.0908951356351736,1.62008966500803,2.56656375698378,2.04862486228798,0.092120570129878,1.46085029184907,1.86819184507159,1.19055467930494,0,-2.7,-1.47916666666667,0,-2.7,-1.49583333333333,7,-2.7,-0.255555555555557,0.8,-2.5,-1.05416666666666,1.9,-2.5,-0.7875,6,-2.5,0.154166666666666,0,0,0.426041666667,1.66533453693773e-16,0,0.0552748628923331,0.476621417798,0.428009259259499,0.433950617284
2018-01-19,3,-0.0339044873092328,1.16035303709878,1.68888759135361,2.47052807941614,0.092120570129878,-0.755371948596347,0.452872992116604,1.05631706916905,-2.3,-3.5,-3.09166666666667,0,-3.5,-2.28541666666667,0,-3.5,-2.02777777777778,-0.6,-3.5,-2.33333333333333,0.8,-3.5,-1.69375,1.9,-3.5,-1.30277777777778,0,0,0.52650462963,1.66533453693773e-16,0,-2.77555756156289e-16,0,0.476273148148499,0.52650462963
2018-01-20,3,0.0112949923975479,0.766293070319427,1.17026076620851,1.62672164515983,0.0976191431782043,-0.893885838624185,-1.05090328914807,-0.0847026169860664,-2.8,-4.1,-3.57083333333333,-2.3,-4.1,-3.33125,0,-4.1,-2.71388888888889,-1.1,-2.9,-2.15416666666666,-0.6,-3.5,-2.24375,0.8,-3.5,-1.84722222222222,0,0,0.507523148148,1.66533453693773e-16,0,-2.77555756156289e-16,0,0.517013888888999,0.52650462963
2018-01-21,4,0.253013949090331,7.33395918330868,4.92033165571923,4.24854878017051,0.416536379981127,7.0014058929626,3.90271269619439,2.60004958573185,-1.4,-4,-3.05416666666667,-1.4,-4.1,-3.3125,-1.4,-4.1,-3.23888888888889,-1.1,-3.7,-2.42916666666666,-1.1,-3.7,-2.29166666666667,-0.6,-3.7,-2.30555555555556,0,0.378582202112,0.441087962963,1.66533453693773e-16,0.378582202112,-2.77555756156289e-16,0.378582202112,0.474305555555499,0.52650462963
2018-01-22,4,0.298213428797112,0.766293070319427,4.92033165571923,4.06773311568702,0.455026391319411,-0.0628024984571547,4.43345726605251,2.93564361107158,-0.5,-4.1,-3.25416666666667,-0.5,-4.1,-3.15416666666667,-0.5,-4.1,-3.29305555555556,-2.9,-5.8,-3.94583333333333,-1.1,-5.8,-3.1875,-1.1,-5.8,-2.84305555555556,0,0,0.491203703704,1.66533453693773e-16,0.378582202112,-2.77555756156289e-16,0.378582202112,0.466145833333499,0.507523148148
2018-01-23,4,0.335552129424452,0.634939748059642,0.851105796888454,4.00746122752585,0.570496425334262,1.87639196193258,1.1605324185941,4.27801971243054,-2.7,-4.5,-3.92083333333333,-0.5,-4.5,-3.5875,-0.5,-4.5,-3.40972222222222,-1.7,-4.7,-3.7375,-1.7,-5.8,-3.84166666666667,-1.1,-5.8,-3.37083333333333,0,0,0.483217592593,1.66533453693773e-16,0,-2.77555756156289e-16,0.378582202112,0.487210648148499,0.491203703704
