S1_total_0,S1_delta_0,S1_min_0,S1_max_0,S1_mean_0,S2_total_0,S2_delta_0,S2_min_0,S2_max_0,S2_mean_0,S1_total_1,S1_delta_1,S1_min_1,S1_max_1,S1_mean_1,S2_total_1,S2_delta_1,S2_min_1,S2_max_1,S2_mean_1,S1_total_2,S1_delta_2,S1_min_2,S1_max_2,S1_mean_2,S2_total_2,S2_delta_2,S2_min_2,S2_max_2,S2_mean_2,S1_total_3,S1_delta_3,S1_min_3,S1_max_3,S1_mean_3,S2_total_3,S2_delta_3,S2_min_3,S2_max_3,S2_mean_3,Danger Rating
0.399906235349,0.497585707388,0.646182495345,0.531835205993,0.611025286609,0.983591186123,0.504104297441,0.646182495345,0.531835205993,0.611025286609,0.404594467886,0.499517141478,0.633147113594,0.511235955056,0.594926416782,0.975621190811,0.501207146306,0.633147113594,0.511235955056,0.594926416782,0.405532114393,0.502172863351,0.644320297952,0.588014981273,0.612651435076,0.973277074543,0.500241429261,0.644320297952,0.588014981273,0.612651435076,0.40131270511,0.495412844037,0.64990689013,0.520599250936,0.606634685747,0.972808251289,0.501448575567,0.64990689013,0.520599250936,0.606634685747,3
0.405532114393,0.502897151135,0.519553072626,0.604868913858,0.567444507684,0.98452883263,0.500482858522,0.519553072626,0.604868913858,0.567444507684,0.399906235349,0.497585707388,0.646182495345,0.531835205993,0.611025286609,0.983591186123,0.504104297441,0.646182495345,0.531835205993,0.611025286609,0.404594467886,0.499517141478,0.633147113594,0.511235955056,0.594926416782,0.975621190811,0.501207146306,0.633147113594,0.511235955056,0.594926416782,0.405532114393,0.502172863351,0.644320297952,0.588014981273,0.612651435076,0.973277074543,0.500241429261,0.644320297952,0.588014981273,0.612651435076,3
0.411157993436,0.502897151135,0.675977653631,0.578651685393,0.644198715343,0.984997655884,0.500241429261,0.675977653631,0.578651685393,0.644198715343,0.405532114393,0.502897151135,0.519553072626,0.604868913858,0.567444507684,0.98452883263,0.500482858522,0.519553072626,0.604868913858,0.567444507684,0.399906235349,0.497585707388,0.646182495345,0.531835205993,0.611025286609,0.983591186123,0.504104297441,0.646182495345,0.531835205993,0.611025286609,0.404594467886,0.499517141478,0.633147113594,0.511235955056,0.594926416782,0.975621190811,0.501207146306,0.633147113594,0.511235955056,0.594926416782,3
0.411157993436,0.5,0.718808193669,0.644194756554,0.692251402553,0.986404125645,0.500724287784,0.718808193669,0.644194756554,0.692251402553,0.411157993436,0.502897151135,0.675977653631,0.578651685393,0.644198715343,0.984997655884,0.500241429261,0.675977653631,0.578651685393,0.644198715343,0.405532114393,0.502897151135,0.519553072626,0.604868913858,0.567444507684,0.98452883263,0.500482858522,0.519553072626,0.604868913858,0.567444507684,0.399906235349,0.497585707388,0.646182495345,0.531835205993,0.611025286609,0.983591186123,0.504104297441,0.646182495345,0.531835205993,0.611025286609,3
0.0360993905298,0.499758570739,0.489757914339,0.434456928839,0.447597365639,0.117674636662,0.499758570739,0.489757914339,0.434456928839,0.447597365639,0.0365682137834,0.499275712216,0.47113594041,0.397003745318,0.462557931539,0.118143459916,0.499517141478,0.47113594041,0.397003745318,0.462557931539,0.0379746835443,0.500965717045,0.594040968343,0.415730337079,0.538580372388,0.119081106423,0.501448575567,0.594040968343,0.415730337079,0.538580372388,0.0360993905298,0.502897151135,0.635009310987,0.455056179775,0.577933165298,0.116268166901,0.516658619025,0.635009310987,0.455056179775,0.577933165298,2
0.0365682137834,0.500241429261,0.508379888268,0.492509363296,0.477518497439,0.118143459916,0.500241429261,0.508379888268,0.492509363296,0.477518497439,0.0360993905298,0.499758570739,0.489757914339,0.434456928839,0.447597365639,0.117674636662,0.499758570739,0.489757914339,0.434456928839,0.447597365639,0.0365682137834,0.499275712216,0.47113594041,0.397003745318,0.462557931539,0.118143459916,0.499517141478,0.47113594041,0.397003745318,0.462557931539,0.0379746835443,0.500965717045,0.594040968343,0.415730337079,0.538580372388,0.119081106423,0.501448575567,0.594040968343,0.415730337079,0.538580372388,2
0.0384435067979,0.500965717045,0.631284916201,0.522471910112,0.59704040979,0.118612283169,0.500241429261,0.631284916201,0.522471910112,0.59704040979,0.0365682137834,0.500241429261,0.508379888268,0.492509363296,0.477518497439,0.118143459916,0.500241429261,0.508379888268,0.492509363296,0.477518497439,0.0360993905298,0.499758570739,0.489757914339,0.434456928839,0.447597365639,0.117674636662,0.499758570739,0.489757914339,0.434456928839,0.447597365639,0.0365682137834,0.499275712216,0.47113594041,0.397003745318,0.462557931539,0.118143459916,0.499517141478,0.47113594041,0.397003745318,0.462557931539,3
0.0407876230661,0.501207146306,0.689013035382,0.505617977528,0.623058785267,0.125644631974,0.503621438918,0.689013035382,0.505617977528,0.623058785267,0.0384435067979,0.500965717045,0.631284916201,0.522471910112,0.59704040979,0.118612283169,0.500241429261,0.631284916201,0.522471910112,0.59704040979,0.0365682137834,0.500241429261,0.508379888268,0.492509363296,0.477518497439,0.118143459916,0.500241429261,0.508379888268,0.492509363296,0.477518497439,0.0360993905298,0.499758570739,0.489757914339,0.434456928839,0.447597365639,0.117674636662,0.499758570739,0.489757914339,0.434456928839,0.447597365639,4
0.0440693858415,0.501690004829,0.510242085661,0.455056179775,0.503211643223,0.144397562119,0.509657170449,0.510242085661,0.455056179775,0.503211643223,0.0407876230661,0.501207146306,0.689013035382,0.505617977528,0.623058785267,0.125644631974,0.503621438918,0.689013035382,0.505617977528,0.623058785267,0.0384435067979,0.500965717045,0.631284916201,0.522471910112,0.59704040979,0.118612283169,0.500241429261,0.631284916201,0.522471910112,0.59704040979,0.0365682137834,0.500241429261,0.508379888268,0.492509363296,0.477518497439,0.118143459916,0.500241429261,0.508379888268,0.492509363296,0.477518497439,4
0.0468823253633,0.501448575567,0.659217877095,0.464419475655,0.589722741687,0.170182841069,0.513278609367,0.659217877095,0.464419475655,0.589722741687,0.0440693858415,0.501690004829,0.510242085661,0.455056179775,0.503211643223,0.144397562119,0.509657170449,0.510242085661,0.455056179775,0.503211643223,0.0407876230661,0.501207146306,0.689013035382,0.505617977528,0.623058785267,0.125644631974,0.503621438918,0.689013035382,0.505617977528,0.623058785267,0.0384435067979,0.500965717045,0.631284916201,0.522471910112,0.59704040979,0.118612283169,0.500241429261,0.631284916201,0.522471910112,0.59704040979,4
0.0525082044069,0.502897151135,0.629422718808,0.436329588015,0.554435319945,0.197843413033,0.514244326412,0.629422718808,0.436329588015,0.554435319945,0.0468823253633,0.501448575567,0.659217877095,0.464419475655,0.589722741687,0.170182841069,0.513278609367,0.659217877095,0.464419475655,0.589722741687,0.0440693858415,0.501690004829,0.510242085661,0.455056179775,0.503211643223,0.144397562119,0.509657170449,0.510242085661,0.455056179775,0.503211643223,0.0407876230661,0.501207146306,0.689013035382,0.505617977528,0.623058785267,0.125644631974,0.503621438918,0.689013035382,0.505617977528,0.623058785267,4
0.0567276136896,0.502172863351,0.621973929236,0.428838951311,0.548662492886,0.207219878106,0.504828585225,0.621973929236,0.428838951311,0.548662492886,0.0525082044069,0.502897151135,0.629422718808,0.436329588015,0.554435319945,0.197843413033,0.514244326412,0.629422718808,0.436329588015,0.554435319945,0.0468823253633,0.501448575567,0.659217877095,0.464419475655,0.589722741687,0.170182841069,0.513278609367,0.659217877095,0.464419475655,0.589722741687,0.0440693858415,0.501690004829,0.510242085661,0.455056179775,0.503211643223,0.144397562119,0.509657170449,0.510242085661,0.455056179775,0.503211643223,4
0.0679793717768,0.505794302269,0.618249534451,0.447565543071,0.555085779332,0.231129864041,0.512312892323,0.618249534451,0.447565543071,0.555085779332,0.0567276136896,0.502172863351,0.621973929236,0.428838951311,0.548662492886,0.207219878106,0.504828585225,0.621973929236,0.428838951311,0.548662492886,0.0525082044069,0.502897151135,0.629422718808,0.436329588015,0.554435319945,0.197843413033,0.514244326412,0.629422718808,0.436329588015,0.554435319945,0.0468823253633,0.501448575567,0.659217877095,0.464419475655,0.589722741687,0.170182841069,0.513278609367,0.659217877095,0.464419475655,0.589722741687,4
0.0740740740741,0.503138580396,0.575418994413,0.389513108614,0.5031303358,0.241912798875,0.505552873008,0.575418994413,0.389513108614,0.5031303358,0.0679793717768,0.505794302269,0.618249534451,0.447565543071,0.555085779332,0.231129864041,0.512312892323,0.618249534451,0.447565543071,0.555085779332,0.0567276136896,0.502172863351,0.621973929236,0.428838951311,0.548662492886,0.207219878106,0.504828585225,0.621973929236,0.428838951311,0.548662492886,0.0525082044069,0.502897151135,0.629422718808,0.436329588015,0.554435319945,0.197843413033,0.514244326412,0.629422718808,0.436329588015,0.554435319945,3
0.075480543835,0.500724287784,0.586592178771,0.40074906367,0.515245141882,0.248945147679,0.503621438918,0.586592178771,0.40074906367,0.515245141882,0.0740740740741,0.503138580396,0.575418994413,0.389513108614,0.5031303358,0.241912798875,0.505552873008,0.575418994413,0.389513108614,0.5031303358,0.0679793717768,0.505794302269,0.618249534451,0.447565543071,0.555085779332,0.231129864041,0.512312892323,0.618249534451,0.447565543071,0.555085779332,0.0567276136896,0.502172863351,0.621973929236,0.428838951311,0.548662492886,0.207219878106,0.504828585225,0.621973929236,0.428838951311,0.548662492886,3
0.0801687763713,0.502414292612,0.495344506518,0.37265917603,0.482559557688,0.253164556962,0.502172863351,0.495344506518,0.37265917603,0.482559557688,0.075480543835,0.500724287784,0.586592178771,0.40074906367,0.515245141882,0.248945147679,0.503621438918,0.586592178771,0.40074906367,0.515245141882,0.0740740740741,0.503138580396,0.575418994413,0.389513108614,0.5031303358,0.241912798875,0.505552873008,0.575418994413,0.389513108614,0.5031303358,0.0679793717768,0.505794302269,0.618249534451,0.447565543071,0.555085779332,0.231129864041,0.512312892323,0.618249534451,0.447565543071,0.555085779332,3
0.0778246601031,0.498792853694,0.433891992551,0.338951310861,0.407350191072,0.252695733708,0.499758570739,0.433891992551,0.338951310861,0.407350191072,0.0801687763713,0.502414292612,0.495344506518,0.37265917603,0.482559557688,0.253164556962,0.502172863351,0.495344506518,0.37265917603,0.482559557688,0.075480543835,0.500724287784,0.586592178771,0.40074906367,0.515245141882,0.248945147679,0.503621438918,0.586592178771,0.40074906367,0.515245141882,0.0740740740741,0.503138580396,0.575418994413,0.389513108614,0.5031303358,0.241912798875,0.505552873008,0.575418994413,0.389513108614,0.5031303358,3
0.0801687763713,0.501207146306,0.47113594041,0.505617977528,0.508415318319,0.253164556962,0.500241429261,0.47113594041,0.505617977528,0.508415318319,0.0778246601031,0.498792853694,0.433891992551,0.338951310861,0.407350191072,0.252695733708,0.499758570739,0.433891992551,0.338951310861,0.407350191072,0.0801687763713,0.502414292612,0.495344506518,0.37265917603,0.482559557688,0.253164556962,0.502172863351,0.495344506518,0.37265917603,0.482559557688,0.075480543835,0.500724287784,0.586592178771,0.40074906367,0.515245141882,0.248945147679,0.503621438918,0.586592178771,0.40074906367,0.515245141882,2
0.0796999531177,0.499758570739,0.614525139665,0.520599250936,0.58931620457,0.254571026723,0.500724287784,0.614525139665,0.520599250936,0.58931620457,0.0801687763713,0.501207146306,0.47113594041,0.505617977528,0.508415318319,0.253164556962,0.500241429261,0.47113594041,0.505617977528,0.508415318319,0.0778246601031,0.498792853694,0.433891992551,0.338951310861,0.407350191072,0.252695733708,0.499758570739,0.433891992551,0.338951310861,0.407350191072,0.0801687763713,0.502414292612,0.495344506518,0.37265917603,0.482559557688,0.253164556962,0.502172863351,0.495344506518,0.37265917603,0.482559557688,3
0.0829817158931,0.501690004829,0.612662942272,0.498127340824,0.562484754858,0.258321612752,0.50193143409,0.612662942272,0.498127340824,0.562484754858,0.0796999531177,0.499758570739,0.614525139665,0.520599250936,0.58931620457,0.254571026723,0.500724287784,0.614525139665,0.520599250936,0.58931620457,0.0801687763713,0.501207146306,0.47113594041,0.505617977528,0.508415318319,0.253164556962,0.500241429261,0.47113594041,0.505617977528,0.508415318319,0.0778246601031,0.498792853694,0.433891992551,0.338951310861,0.407350191072,0.252695733708,0.499758570739,0.433891992551,0.338951310861,0.407350191072,3
0.0815752461322,0.499275712216,0.510242085661,0.397003745318,0.487844540207,0.263009845288,0.502414292612,0.510242085661,0.397003745318,0.487844540207,0.0829817158931,0.501690004829,0.612662942272,0.498127340824,0.562484754858,0.258321612752,0.50193143409,0.612662942272,0.498127340824,0.562484754858,0.0796999531177,0.499758570739,0.614525139665,0.520599250936,0.58931620457,0.254571026723,0.500724287784,0.614525139665,0.520599250936,0.58931620457,0.0801687763713,0.501207146306,0.47113594041,0.505617977528,0.508415318319,0.253164556962,0.500241429261,0.47113594041,0.505617977528,0.508415318319,3
0.0820440693858,0.500241429261,0.463687150838,0.411985018727,0.505569558501,0.263009845288,0.5,0.463687150838,0.411985018727,0.505569558501,0.0815752461322,0.499275712216,0.510242085661,0.397003745318,0.487844540207,0.263009845288,0.502414292612,0.510242085661,0.397003745318,0.487844540207,0.0829817158931,0.501690004829,0.612662942272,0.498127340824,0.562484754858,0.258321612752,0.50193143409,0.612662942272,0.498127340824,0.562484754858,0.0796999531177,0.499758570739,0.614525139665,0.520599250936,0.58931620457,0.254571026723,0.500724287784,0.614525139665,0.520599250936,0.58931620457,2
0.0811064228786,0.499517141478,0.420856610801,0.38202247191,0.436946093178,0.2709798406,0.504104297441,0.420856610801,0.38202247191,0.436946093178,0.0820440693858,0.500241429261,0.463687150838,0.411985018727,0.505569558501,0.263009845288,0.5,0.463687150838,0.411985018727,0.505569558501,0.0815752461322,0.499275712216,0.510242085661,0.397003745318,0.487844540207,0.263009845288,0.502414292612,0.510242085661,0.397003745318,0.487844540207,0.0829817158931,0.501690004829,0.612662942272,0.498127340824,0.562484754858,0.258321612752,0.50193143409,0.612662942272,0.498127340824,0.562484754858,3
0.084388185654,0.501690004829,0.545623836127,0.370786516854,0.489389381251,0.274261603376,0.501690004829,0.545623836127,0.370786516854,0.489389381251,0.0811064228786,0.499517141478,0.420856610801,0.38202247191,0.436946093178,0.2709798406,0.504104297441,0.420856610801,0.38202247191,0.436946093178,0.0820440693858,0.500241429261,0.463687150838,0.411985018727,0.505569558501,0.263009845288,0.5,0.463687150838,0.411985018727,0.505569558501,0.0815752461322,0.499275712216,0.510242085661,0.397003745318,0.487844540207,0.263009845288,0.502414292612,0.510242085661,0.397003745318,0.487844540207,4
0.0881387716831,0.501207146306,0.497206703911,0.36329588015,0.442881535084,0.298640412564,0.503380009657,0.497206703911,0.36329588015,0.442881535084,0.0857946554149,0.500724287784,0.551210428305,0.355805243446,0.47995772014,0.292076887014,0.509174311927,0.551210428305,0.355805243446,0.47995772014,0.084388185654,0.501690004829,0.545623836127,0.370786516854,0.489389381251,0.274261603376,0.501690004829,0.545623836127,0.370786516854,0.489389381251,0.0811064228786,0.499517141478,0.420856610801,0.38202247191,0.436946093178,0.2709798406,0.504104297441,0.420856610801,0.38202247191,0.436946093178,4
0.0857946554149,0.498792853694,0.411545623836,0.331460674157,0.412391251321,0.298640412564,0.5,0.411545623836,0.331460674157,0.412391251321,0.0881387716831,0.501207146306,0.497206703911,0.36329588015,0.442881535084,0.298640412564,0.503380009657,0.497206703911,0.36329588015,0.442881535084,0.0857946554149,0.500724287784,0.551210428305,0.355805243446,0.47995772014,0.292076887014,0.509174311927,0.551210428305,0.355805243446,0.47995772014,0.084388185654,0.501690004829,0.545623836127,0.370786516854,0.489389381251,0.274261603376,0.501690004829,0.545623836127,0.370786516854,0.489389381251,3
0.089545241444,0.50193143409,0.521415270019,0.374531835206,0.465647613627,0.308016877637,0.504828585225,0.521415270019,0.374531835206,0.465647613627,0.0857946554149,0.498792853694,0.411545623836,0.331460674157,0.412391251321,0.298640412564,0.5,0.411545623836,0.331460674157,0.412391251321,0.0881387716831,0.501207146306,0.497206703911,0.36329588015,0.442881535084,0.298640412564,0.503380009657,0.497206703911,0.36329588015,0.442881535084,0.0857946554149,0.500724287784,0.551210428305,0.355805243446,0.47995772014,0.292076887014,0.509174311927,0.551210428305,0.355805243446,0.47995772014,4
0.0956399437412,0.503138580396,0.52886405959,0.374531835206,0.477599804862,0.337083919362,0.514968614196,0.52886405959,0.374531835206,0.477599804862,0.089545241444,0.50193143409,0.521415270019,0.374531835206,0.465647613627,0.308016877637,0.504828585225,0.521415270019,0.374531835206,0.465647613627,0.0857946554149,0.498792853694,0.411545623836,0.331460674157,0.412391251321,0.298640412564,0.5,0.411545623836,0.331460674157,0.412391251321,0.0881387716831,0.501207146306,0.497206703911,0.36329588015,0.442881535084,0.298640412564,0.503380009657,0.497206703911,0.36329588015,0.442881535084,3
0.100328176278,0.502414292612,0.508379888268,0.350187265918,0.443694609318,0.346460384435,0.504828585225,0.508379888268,0.350187265918,0.443694609318,0.0956399437412,0.503138580396,0.52886405959,0.374531835206,0.477599804862,0.337083919362,0.514968614196,0.52886405959,0.374531835206,0.477599804862,0.089545241444,0.50193143409,0.521415270019,0.374531835206,0.465647613627,0.308016877637,0.504828585225,0.521415270019,0.374531835206,0.465647613627,0.0857946554149,0.498792853694,0.411545623836,0.331460674157,0.412391251321,0.298640412564,0.5,0.411545623836,0.331460674157,0.412391251321,3
0.100796999531,0.500241429261,0.428305400372,0.267790262172,0.373688917798,0.347398030942,0.500482858522,0.428305400372,0.267790262172,0.373688917798,0.100328176278,0.502414292612,0.508379888268,0.350187265918,0.443694609318,0.346460384435,0.504828585225,0.508379888268,0.350187265918,0.443694609318,0.0956399437412,0.503138580396,0.52886405959,0.374531835206,0.477599804862,0.337083919362,0.514968614196,0.52886405959,0.374531835206,0.477599804862,0.089545241444,0.50193143409,0.521415270019,0.374531835206,0.465647613627,0.308016877637,0.504828585225,0.521415270019,0.374531835206,0.465647613627,3
0.102672292546,0.500965717045,0.353817504655,0.205992509363,0.308724286526,0.362400375059,0.507725736359,0.353817504655,0.205992509363,0.308724286526,0.100796999531,0.500241429261,0.428305400372,0.267790262172,0.373688917798,0.347398030942,0.500482858522,0.428305400372,0.267790262172,0.373688917798,0.100328176278,0.502414292612,0.508379888268,0.350187265918,0.443694609318,0.346460384435,0.504828585225,0.508379888268,0.350187265918,0.443694609318,0.0956399437412,0.503138580396,0.52886405959,0.374531835206,0.477599804862,0.337083919362,0.514968614196,0.52886405959,0.374531835206,0.477599804862,2
0.101265822785,0.499275712216,0.284916201117,0.262172284644,0.258801528578,0.367088607595,0.502414292612,0.284916201117,0.262172284644,0.258801528578,0.102672292546,0.500965717045,0.353817504655,0.205992509363,0.308724286526,0.362400375059,0.507725736359,0.353817504655,0.205992509363,0.308724286526,0.100796999531,0.500241429261,0.428305400372,0.267790262172,0.373688917798,0.347398030942,0.500482858522,0.428305400372,0.267790262172,0.373688917798,0.100328176278,0.502414292612,0.508379888268,0.350187265918,0.443694609318,0.346460384435,0.504828585225,0.508379888268,0.350187265918,0.443694609318,3
0.104078762307,0.501448575567,0.376163873371,0.295880149813,0.370761850557,0.366150961088,0.499517141478,0.376163873371,0.295880149813,0.370761850557,0.101265822785,0.499275712216,0.284916201117,0.262172284644,0.258801528578,0.367088607595,0.502414292612,0.284916201117,0.262172284644,0.258801528578,0.102672292546,0.500965717045,0.353817504655,0.205992509363,0.308724286526,0.362400375059,0.507725736359,0.353817504655,0.205992509363,0.308724286526,0.100796999531,0.500241429261,0.428305400372,0.267790262172,0.373688917798,0.347398030942,0.500482858522,0.428305400372,0.267790262172,0.373688917798,3
0.10454758556,0.500241429261,0.404096834264,0.327715355805,0.372062769331,0.369432723863,0.501690004829,0.404096834264,0.327715355805,0.372062769331,0.104078762307,0.501448575567,0.376163873371,0.295880149813,0.370761850557,0.366150961088,0.499517141478,0.376163873371,0.295880149813,0.370761850557,0.101265822785,0.499275712216,0.284916201117,0.262172284644,0.258801528578,0.367088607595,0.502414292612,0.284916201117,0.262172284644,0.258801528578,0.102672292546,0.500965717045,0.353817504655,0.205992509363,0.308724286526,0.362400375059,0.507725736359,0.353817504655,0.205992509363,0.308724286526,2
0.103609939053,0.499517141478,0.458100558659,0.36329588015,0.431173266119,0.369901547117,0.500241429261,0.458100558659,0.36329588015,0.431173266119,0.10454758556,0.500241429261,0.404096834264,0.327715355805,0.372062769331,0.369432723863,0.501690004829,0.404096834264,0.327715355805,0.372062769331,0.104078762307,0.501448575567,0.376163873371,0.295880149813,0.370761850557,0.366150961088,0.499517141478,0.376163873371,0.295880149813,0.370761850557,0.101265822785,0.499275712216,0.284916201117,0.262172284644,0.258801528578,0.367088607595,0.502414292612,0.284916201117,0.262172284644,0.258801528578,2
0.105016408814,0.500724287784,0.562383612663,0.436329588015,0.523782421335,0.370839193624,0.500482858522,0.562383612663,0.436329588015,0.523782421335,0.103609939053,0.499517141478,0.458100558659,0.36329588015,0.431173266119,0.369901547117,0.500241429261,0.458100558659,0.36329588015,0.431173266119,0.10454758556,0.500241429261,0.404096834264,0.327715355805,0.372062769331,0.369432723863,0.501690004829,0.404096834264,0.327715355805,0.372062769331,0.104078762307,0.501448575567,0.376163873371,0.295880149813,0.370761850557,0.366150961088,0.499517141478,0.376163873371,0.295880149813,0.370761850557,2
0.105016408814,0.5,0.584729981378,0.413857677903,0.532319700789,0.372714486639,0.500965717045,0.584729981378,0.413857677903,0.532319700789,0.105016408814,0.500724287784,0.562383612663,0.436329588015,0.523782421335,0.370839193624,0.500482858522,0.562383612663,0.436329588015,0.523782421335,0.103609939053,0.499517141478,0.458100558659,0.36329588015,0.431173266119,0.369901547117,0.500241429261,0.458100558659,0.36329588015,0.431173266119,0.10454758556,0.500241429261,0.404096834264,0.327715355805,0.372062769331,0.369432723863,0.501690004829,0.404096834264,0.327715355805,0.372062769331,2
0.103141115799,0.499034282955,0.532588454376,0.447565543071,0.512887226604,0.371776840131,0.499517141478,0.532588454376,0.447565543071,0.512887226604,0.105016408814,0.5,0.584729981378,0.413857677903,0.532319700789,0.372714486639,0.500965717045,0.584729981378,0.413857677903,0.532319700789,0.105016408814,0.500724287784,0.562383612663,0.436329588015,0.523782421335,0.370839193624,0.500482858522,0.562383612663,0.436329588015,0.523782421335,0.103609939053,0.499517141478,0.458100558659,0.36329588015,0.431173266119,0.369901547117,0.500241429261,0.458100558659,0.36329588015,0.431173266119,2
0.105485232068,0.501207146306,0.446927374302,0.38202247191,0.4171883893,0.371776840131,0.5,0.446927374302,0.38202247191,0.4171883893,0.103141115799,0.499034282955,0.532588454376,0.447565543071,0.512887226604,0.371776840131,0.499517141478,0.532588454376,0.447565543071,0.512887226604,0.105016408814,0.5,0.584729981378,0.413857677903,0.532319700789,0.372714486639,0.500965717045,0.584729981378,0.413857677903,0.532319700789,0.105016408814,0.500724287784,0.562383612663,0.436329588015,0.523782421335,0.370839193624,0.500482858522,0.562383612663,0.436329588015,0.523782421335,1
0.102203469292,0.498309995171,0.433891992551,0.385767790262,0.409626798927,0.371308016878,0.499758570739,0.433891992551,0.385767790262,0.409626798927,0.105485232068,0.501207146306,0.446927374302,0.38202247191,0.4171883893,0.371776840131,0.5,0.446927374302,0.38202247191,0.4171883893,0.103141115799,0.499034282955,0.532588454376,0.447565543071,0.512887226604,0.371776840131,0.499517141478,0.532588454376,0.447565543071,0.512887226604,0.105016408814,0.5,0.584729981378,0.413857677903,0.532319700789,0.372714486639,0.500965717045,0.584729981378,0.413857677903,0.532319700789,2
0.105954055321,0.50193143409,0.541899441341,0.50936329588,0.556386698106,0.371308016878,0.5,0.541899441341,0.50936329588,0.556386698106,0.102203469292,0.498309995171,0.433891992551,0.385767790262,0.409626798927,0.371308016878,0.499758570739,0.433891992551,0.385767790262,0.409626798927,0.105485232068,0.501207146306,0.446927374302,0.38202247191,0.4171883893,0.371776840131,0.5,0.446927374302,0.38202247191,0.4171883893,0.103141115799,0.499034282955,0.532588454376,0.447565543071,0.512887226604,0.371776840131,0.499517141478,0.532588454376,0.447565543071,0.512887226604,2
0.105954055321,0.5,0.577281191806,0.464419475655,0.52825432962,0.370839193624,0.499758570739,0.577281191806,0.464419475655,0.52825432962,0.105954055321,0.50193143409,0.541899441341,0.50936329588,0.556386698106,0.371308016878,0.5,0.541899441341,0.50936329588,0.556386698106,0.102203469292,0.498309995171,0.433891992551,0.385767790262,0.409626798927,0.371308016878,0.499758570739,0.433891992551,0.385767790262,0.409626798927,0.105485232068,0.501207146306,0.446927374302,0.38202247191,0.4171883893,0.371776840131,0.5,0.446927374302,0.38202247191,0.4171883893,2
0.105485232068,0.499758570739,0.601489757914,0.449438202247,0.557443694609,0.372245663385,0.500724287784,0.601489757914,0.449438202247,0.557443694609,0.105954055321,0.5,0.577281191806,0.464419475655,0.52825432962,0.370839193624,0.499758570739,0.577281191806,0.464419475655,0.52825432962,0.105954055321,0.50193143409,0.541899441341,0.50936329588,0.556386698106,0.371308016878,0.5,0.541899441341,0.50936329588,0.556386698106,0.102203469292,0.498309995171,0.433891992551,0.385767790262,0.409626798927,0.371308016878,0.499758570739,0.433891992551,0.385767790262,0.409626798927,1
0.111111111111,0.502172863351,0.590316573557,0.426966292135,0.529880478088,0.383966244726,0.504828585225,0.590316573557,0.426966292135,0.529880478088,0.106891701828,0.500724287784,0.595903165736,0.462546816479,0.564842670136,0.374589779653,0.501207146306,0.595903165736,0.462546816479,0.564842670136,0.105485232068,0.499758570739,0.601489757914,0.449438202247,0.557443694609,0.372245663385,0.500724287784,0.601489757914,0.449438202247,0.557443694609,0.105954055321,0.5,0.577281191806,0.464419475655,0.52825432962,0.370839193624,0.499758570739,0.577281191806,0.464419475655,0.52825432962,3
0.117674636662,0.503380009657,0.620111731844,0.456928838951,0.562809984552,0.402250351617,0.509415741188,0.620111731844,0.456928838951,0.562809984552,0.111111111111,0.502172863351,0.590316573557,0.426966292135,0.529880478088,0.383966244726,0.504828585225,0.590316573557,0.426966292135,0.529880478088,0.106891701828,0.500724287784,0.595903165736,0.462546816479,0.564842670136,0.374589779653,0.501207146306,0.595903165736,0.462546816479,0.564842670136,0.105485232068,0.499758570739,0.601489757914,0.449438202247,0.557443694609,0.372245663385,0.500724287784,0.601489757914,0.449438202247,0.557443694609,3
0.115330520394,0.498792853694,0.556797020484,0.410112359551,0.502479876413,0.404594467886,0.501207146306,0.556797020484,0.410112359551,0.502479876413,0.117674636662,0.503380009657,0.620111731844,0.456928838951,0.562809984552,0.402250351617,0.509415741188,0.620111731844,0.456928838951,0.562809984552,0.111111111111,0.502172863351,0.590316573557,0.426966292135,0.529880478088,0.383966244726,0.504828585225,0.590316573557,0.426966292135,0.529880478088,0.106891701828,0.500724287784,0.595903165736,0.462546816479,0.564842670136,0.374589779653,0.501207146306,0.595903165736,0.462546816479,0.564842670136,3
0.12517580872,0.505070014486,0.554934823091,0.443820224719,0.52752256281,0.431317393343,0.51376146789,0.554934823091,0.443820224719,0.52752256281,0.115330520394,0.498792853694,0.556797020484,0.410112359551,0.502479876413,0.404594467886,0.501207146306,0.556797020484,0.410112359551,0.502479876413,0.117674636662,0.503380009657,0.620111731844,0.456928838951,0.562809984552,0.402250351617,0.509415741188,0.620111731844,0.456928838951,0.562809984552,0.111111111111,0.502172863351,0.590316573557,0.426966292135,0.529880478088,0.383966244726,0.504828585225,0.590316573557,0.426966292135,0.529880478088,4
0.121894045945,0.498309995171,0.288640595903,0.256554307116,0.252703471826,0.436943272386,0.502897151135,0.288640595903,0.256554307116,0.252703471826,0.12517580872,0.505070014486,0.554934823091,0.443820224719,0.52752256281,0.431317393343,0.51376146789,0.554934823091,0.443820224719,0.52752256281,0.115330520394,0.498792853694,0.556797020484,0.410112359551,0.502479876413,0.404594467886,0.501207146306,0.556797020484,0.410112359551,0.502479876413,0.117674636662,0.503380009657,0.620111731844,0.456928838951,0.562809984552,0.402250351617,0.509415741188,0.620111731844,0.456928838951,0.562809984552,3
